id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts2292,s2292,movie,what the fish,gurmmeet singh,"dimple kapadia, vishal sharma, sumit suri, anand tiwari, deepti pujari, manu rishi chadha, geetika tyagi, manjot singh, sabina sheema",india,2020-07-05,2013,tv-14,"comedies, international movies",a crabby woman leaves home for a vacation and entrusts her niece's fiancé to feed her fish and adhere to a strict set of rules. he has other ideas.,96,min
ts2293,s2293,tv show,little singham,,"swapnil kumari, jigna bhardwaj, sonal kaushal, neshma chemburkar, ganesh divekar, shaily dube, saumya daan, anamaya verma, parminder ghumman, pawan kalra",india,2020-07-04,2020,tv-y7,"kids' tv, tv comedies","a spinoff of rohit shetty's action franchise, this animated series follows brave kid cop little singham’s adventures as he defends his town from evil.",2,seasons
ts2294,s2294,tv show,cable girls,,"blanca suárez, nadia de santiago, ana fernández, maggie civantos, ana polvorosa, yon gonzález, martiño rivas, nico romero, borja luna, sergio mur, concha velasco, antonio velázquez, ernesto alterio, ira del río, angela cremonte, andrea carballo",spain,2020-07-03,2019,tv-ma,"international tv shows, romantic tv shows, spanish-language tv shows","in 1920s madrid, four women at the national telephone company ring in revolution as they manage romance, friendship and the modern workplace.",6,seasons
ts2295,s2295,movie,desperados,lp,"nasim pedrad, anna camp, lamorne morris, heather graham, robbie amell, sarah burns, jessica chaffin",united states,2020-07-03,2020,tv-ma,"comedies, romantic movies","after drunkenly sending a cringeworthy email, hopeless romantic wes heads to mexico with her best friends to erase the note before her new love reads it.",107,min
ts2296,s2296,movie,hunter in the blue side of manchester,rako prijanto,"adipati dolken, ganindra bimo, donny alamsyah, vonny cornellya, tania staite, maurice bryrne, kevin bzezovski taroreh","indonesia, united kingdom",2020-07-03,2020,tv-ma,"dramas, international movies","to honor his father, a diligent college graduate takes on the daunting goal of becoming a reporter for an english premier league soccer club.",89,min
ts2297,s2297,movie,i am not your negro,raoul peck,"samuel l. jackson, joey starr","switzerland, france, belgium, united states",2020-07-03,2017,pg-13,documentaries,"based on james baldwin's unfinished book, this visual essay explores racism through the stories of medgar evers, malcolm x and martin luther king jr.",94,min
ts2298,s2298,tv show,ju-on: origins,,"yoshiyoshi arakawa, yuina kuroshima, ririka, koki osamura, seiko iwaido, kai inowaki, ryushin tei, yuya matsuura, kaho tsuchimura, takemi fujii, ryota matsushima, haruka kubo, shinsuke kato, nana yanagisawa, atom shukugawa, yura anno, tokio emoto, nobuko sendo, kana kurashina",japan,2020-07-03,2020,tv-ma,"international tv shows, tv horror, tv mysteries",a paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.,1,season
ts2299,s2299,tv show,southern survival,,,united states,2020-07-03,2020,tv-pg,reality tv,"the battlbox crew tests out products designed to help people survive dangerous situations, including explosions, natural disasters and intruders.",1,season
ts2300,s2300,tv show,the baby-sitters club,,"sophie grace, momona tamada, shay rudolph, malia baker, xochitl gomez, alicia silverstone, mark feuerstein, marc evan jackson, aya furukawa, jessica elaina eason",united states,2020-07-03,2020,tv-g,"kids' tv, tv dramas",ann m. martin's beloved books get a modern update in this series that follows a group of girlfriends and their homegrown babysitting business.,1,season
ts2301,s2301,movie,the perfect picture: ten years later,shirley frimpong-manso,"jackie appiah, naa ashorkor mensa-doku, lydia forson, adjetey anang, richard mofe-damijo, chris attoh, gideon okeke, joselyn dumas, john dumelo, beverly naya",ghana,2020-07-03,2019,tv-ma,"comedies, dramas, international movies","from flawed husbands to shaky finances, new complications test a close circle of friends who must lean on each other in a new decade of their lives.",148,min
ts2302,s2302,tv show,supermarket sweep,,,united states,2020-07-02,1993,tv-g,reality tv,"in this iconic game show, contestants answer food trivia questions then race against the clock while stuffing their carts for massive grocery gains.",1,season
ts2303,s2303,movie,thiago ventura: pokas,"fabio ock, joana mazzucchelli",thiago ventura,brazil,2020-07-02,2020,tv-ma,stand-up comedy,"in a rollicking special, thiago ventura jokes about life in the hood, social issues and more, explaining how actions speak louder than words.",82,min
ts2304,s2304,tv show,warrior nun,,"alba baptista, toya turner, lorena andrea, kristina tonteri-young, tristán ulloa",united states,2020-07-02,2020,tv-ma,"tv action & adventure, tv mysteries, tv sci-fi & fantasy","after waking up in a morgue, an orphaned teen discovers she now possesses superpowers as the chosen halo-bearer for a secret sect of demon-hunting nuns.",1,season
ts2305,s2305,movie,#annefrank - parallel stories,"sabina fedeli, anna migotto","helen mirren, gengher gatti",italy,2020-07-01,2019,tv-14,"documentaries, international movies","through her diary, anne frank's story is retold alongside those of five holocaust survivors in this poignant documentary from oscar winner helen mirren.",95,min
ts2306,s2306,tv show,21 again,,laura morgan,united kingdom,2020-07-01,2019,tv-ma,"british tv shows, reality tv","in a social experiment, a group of daughters sends their mothers, disguised as 21-year-olds, into the world to experience life as a member of gen z.",1,season
ts2307,s2307,tv show,a touch of green,,"weber yang, cheryl yang, tien hsin, gabriel lan, wu kang-jen, cindy lien, wen chen-ling, hans chung",taiwan,2020-07-01,2016,tv-ma,"international tv shows, tv dramas","amid the turmoil of china's civil war, families of kuomintang pilots face the pain of leaving their homes but find strength in their shared bonds.",1,season
ts2308,s2308,tv show,abby hatcher,kyran kelly,"macy drouin, wyatt white, paul sun-hyung lee, michela luci, christian dal dosso, laaibah alvi, leo orgil","united states, canada",2020-07-01,2019,tv-y,kids' tv,"a big-hearted girl helps her fuzzly friends who live in her family's hotel with exploring feelings, fixing mishaps and embracing their special quirks.",1,season
ts2309,s2309,movie,adú,salvador calvo,"luis tosar, anna castillo, álvaro cervantes, miquel fernández, jesús carroza, moustapha oumarou, adam nourou, zayidiyya dissou, ana wagener, nora navas",spain,2020-07-01,2020,tv-ma,"dramas, international movies","near a spanish town in northern africa, a child takes a painful journey, a father reconnects with his daughter and a coast guard is guilt stricken.",120,min
ts2310,s2310,movie,ali baba ve 7 cüceler,cem yılmaz,"cem yılmaz, irina ivkina, çetin altay, zafer algöz, can yılmaz, bahtiyar engin, fevzi gökçe, yosi mizrahi",turkey,2020-07-01,2015,tv-ma,"action & adventure, comedies, international movies","a garden gnome vendor and his brother-in-law attend a trade fair in sofia, where they accidentally stumble into shenanigans involving a mafia boss.",115,min
ts2311,s2311,movie,david foster: off the record,barry avrich,david foster,canada,2020-07-01,2019,tv-ma,"documentaries, music & musicals","from child prodigy to iconic music producer, david foster shares the stories behind his success with rare footage and interviews with his collaborators.",107,min
ts2312,s2312,movie,double jeopardy,bruce beresford,"tommy lee jones, ashley judd, bruce greenwood, annabeth gish, roma maffia, jay brazeau, michael gaston, daniel lapaine","united states, germany, canada",2020-07-01,1999,r,thrillers,"after being framed and serving time for her husband's supposed murder, libby decides to kill her ""late"" husband for good.",105,min
ts2313,s2313,movie,pek yakında,cem yılmaz,"cem yılmaz, tülin özen, ozan güven, özkan uğur, zafer algöz, cengiz bozkurt, cahit gök, bahtiyar engin, mazhar alanson, metin coşkun, tuğrul tülek",turkey,2020-07-01,2014,tv-ma,"comedies, international movies","an ex-movie extra plans to win his wife back by making a fantasy film, but neither he nor his crew has a knack for filmmaking.",134,min
ts2314,s2314,tv show,say i do,,"jeremiah brent, thai nguyen, gabriele bertaccini",united states,2020-07-01,2020,tv-14,"reality tv, romantic tv shows","in this reality show, couples overcome obstacles to celebrate their love in surprise dream weddings designed by three experts in less than a week.",1,season
ts2315,s2315,movie,stardust,matthew vaughn,"claire danes, michelle pfeiffer, robert de niro, charlie cox, sienna miller, ricky gervais, jason flemyng, rupert everett, peter o'toole, mark strong, kate magowan, ian mckellen","united kingdom, united states",2020-07-01,2007,pg-13,"action & adventure, international movies, romantic movies","to win his true love's heart, wide-eyed tristan thorn journeys to a forbidden realm to retrieve a fallen star that has taken human form.",128,min
ts2316,s2316,movie,the f**k-it list,michael duggan,"eli brown, madison iseman, marcus scribner, jerry o'connell, karan brar, tristan lake leabu, peter facinelli, natalie zea",united states,2020-07-01,2019,tv-ma,comedies,"after a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently — and maybe still can.",103,min
ts2317,s2317,movie,the silence of others,"almudena carracedo, robert bahar",,"spain, france, canada, united states",2020-07-01,2019,tv-14,"documentaries, international movies","filmed over six years, this documentary captures the struggles of victims who suffered abuse under gen. francisco franco's regime as they seek justice.",96,min
ts2318,s2318,movie,total recall,paul verhoeven,"arnold schwarzenegger, rachel ticotin, sharon stone, michael ironside, ronny cox, marshall bell, michael champion, mel johnson jr., roy brocksmith, rosemary dunsmore","united states, mexico",2020-07-01,1990,r,"action & adventure, sci-fi & fantasy","after getting a memory implant, working stiff douglas quaid discovers he might actually be a secret agent embroiled in a violent insurrection on mars.",114,min
ts2319,s2319,tv show,trotro,,,france,2020-07-01,2004,tv-y,kids' tv,"trotro the donkey may be opinionated, but he's as sweet as can be in this animated series that's full of lessons for children.",1,season
ts2320,s2320,movie,under the riccione sun,younuts!,"cristiano caccamo, lorenzo zurzolo, ludovica martino, davide calgaro, matteo oscar giuggioli, saul nanni, fotinì peluso, claudia tranchese, isabella ferrari, luca ward, andrea roncato, giulia schiavo, maria luisa de crescenzo, sergio ruggeri, rosanna sapia, tommaso paradiso",italy,2020-07-01,2020,tv-ma,"comedies, international movies, romantic movies","while vacationing on the beaches of riccione, a group of teens become friends and help each other manage romantic relationships and summer crushes.",102,min
ts2321,s2321,tv show,bna,,"sumire morohoshi, yoshimasa hosoya, maria naganawa, kaito ishikawa, gara takashima, michiyo murase",japan,2020-06-30,2020,tv-14,"anime series, international tv shows","morphed into a raccoon beastman, michiru seeks refuge, and answers, with the aid of wolf beastman shirou inside the special zone of anima-city.",1,season
ts2322,s2322,movie,george lopez: we'll do it for half,troy miller,george lopez,united states,2020-06-30,2020,tv-ma,stand-up comedy,"comedian george lopez tackles the future and the past of latinx culture in america, touching on immigration, his tough relatives, aging and much more.",52,min
ts2323,s2323,tv show,homemade,,,"chile, italy",2020-06-30,2020,tv-ma,"international tv shows, tv dramas","acclaimed filmmakers from around the world channel their creativity during covid-19 isolation with this diverse, genre-spanning collection of short films.",1,season
ts2324,s2324,movie,the mirror boy,obi emelonye,"edward kagutuzi, genevieve nnaji, osita iheme, fatima jabbe, victor carvalho, felix ceesay, john charles njie, momodu musa ceesay","united kingdom, nigeria",2020-06-30,2011,tv-14,"action & adventure, dramas, international movies","a young boy is taken to his mother's birth home in africa, where a mystical adventure in an ominous forest turns into a journey of self-discovery.",86,min
ts2325,s2325,movie,#friendbutmarried 2,rako prijanto,"adipati dolken, mawar de jongh, sari nila, vonny cornellya, clay gribble, ivan leonardy, sarah sechan, jourdy pranata",indonesia,2020-06-28,2020,tv-g,"dramas, international movies, romantic movies","as ayu and ditto finally transition from best friends to newlyweds, a quick pregnancy creates uncertainty for the future of their young marriage.",104,min
ts2326,s2326,movie,skin,daniel effiong,beverly naya,nigeria,2020-06-28,2019,tv-ma,"documentaries, international movies","on a quest to find beauty in all complexions, actress beverly naya travels to her home country of nigeria and explores colorism's impact on society.",76,min
ts2327,s2327,movie,thackeray (marathi),abhijit panse,"nawazuddin siddiqui, amrita rao, rajeev panday, sanjay narvekar, rajesh khera, prakash belawadi, avantika akerkar",,2020-06-28,2019,tv-14,"dramas, international movies","this biopic maps the meteoric rise of far-right shiv sena party founder, bal thackeray, from controversial cartoonist to powerful mumbai politician.",135,min
ts2328,s2328,tv show,dark,,"louis hofmann, oliver masucci, jördis triebel, maja schöne, karoline eichhorn, sebastian rudolph, anatole taubman, mark waschke, stephan kampwirth, anne ratte-polle, andreas pietschmann, lisa vicari, michael mendl, angela winkler","germany, united states",2020-06-27,2020,tv-ma,"crime tv shows, international tv shows, tv dramas",a missing child sets four families on a frantic hunt for answers as they unearth a mind-bending mystery that spans three generations.,3,seasons
ts2329,s2329,movie,ride like a girl,rachel griffiths,"teresa palmer, sam neill, sullivan stapleton, stevie payne, brooke satchwell, magda szubanski, aaron glenane, damien garvey, sophia crawford, henry nixon",australia,2020-06-27,2020,pg,"children & family movies, dramas, independent movies","the daughter of a horse trainer, an ambitious girl sets her sights on becoming the first female jockey to win the melbourne cup. based on a true story.",99,min
ts2330,s2330,tv show,all for love,,"ana maría estupiñán, carlos torres, yuri vargas, jim muñoz, julio sánchez cóccaro, alina lozano, valeria gálviz, juan millán, juan del río, mario duarte",colombia,2020-06-26,2020,tv-ma,"international tv shows, romantic tv shows, spanish-language tv shows","a penniless country boy goes in search of his runaway sister in bogotá, where he falls for an aspiring singer, but gets tangled up in organized crime.",1,season
ts2331,s2331,movie,eurovision song contest: the story of fire saga,david dobkin,"will ferrell, rachel mcadams, dan stevens, melissanthi mahut, mikael persbrandt, ólafur darri ólafsson, graham norton, demi lovato, pierce brosnan",united states,2020-06-26,2020,pg-13,"comedies, music & musicals, romantic movies","two small-town singers chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",124,min
ts2332,s2332,tv show,home game,,,united states,2020-06-26,2020,tv-ma,docuseries,"this docuseries profiles unique and dangerous traditional sports from around the world, as well as the communities and cultures where they thrive.",1,season
ts2333,s2333,movie,kasanova,oluseyi asurf,"wale ojo, ireti doyle, alvin abayomi, toyin abraham, ruby akubueze, chimezie imo, tomiwa tegbe",nigeria,2020-06-26,2019,tv-14,"comedies, international movies, romantic movies","after losing his wife, a single father indulges in flimsy flings until he meets his son's music teacher, who imparts a few lessons on love.",117,min
ts2334,s2334,movie,ordinary people,eduardo roy jr.,"ronwaldo martin, hasmine killip, maria isabel lopez, raymond lee, erlinda villalobos, sue prado",philippines,2020-06-26,2016,tv-ma,"dramas, independent movies, international movies","barely making a living as pickpockets, a teenage couple in manila resort to desperate measures when their one-month-old child is kidnapped.",107,min
ts2335,s2335,movie,seven (tamil),,,india,2020-06-26,2019,tv-ma,"dramas, international movies, romantic movies","multiple women report their husbands as missing but when it appears they are looking for the same man, a police officer traces their cryptic connection.",111,min
ts2336,s2336,movie,seven (telugu),,,,2020-06-26,2019,tv-14,"dramas, international movies, romantic movies","multiple women report their husbands as missing but when it appears they are looking for the same man, a police officer traces their cryptic connection.",116,min
ts2337,s2337,movie,thackeray (hindi),abhijit panse,"nawazuddin siddiqui, amrita rao, rajeev panday, sanjay narvekar, rajesh khera, prakash belawadi, avantika akerkar",india,2020-06-26,2019,tv-14,"dramas, international movies","from controversial cartoonist to powerful mumbai politician, this biopic maps the meteoric rise of far-right shiv sena party founder, bal thackeray.",135,min
ts2338,s2338,tv show,twogether,,"lee seung-gi, jasper liu",south korea,2020-06-26,2020,tv-g,"international tv shows, korean tv shows, reality tv","paired together for an unforgettable trip across asia, stars lee seung-gi and jasper liu become buddies as they connect with fans and local cultures.",1,season
ts2339,s2339,movie,krishna and his leela,ravikanth perepu,"siddhu jonnalagadda, shraddha srinath, seerat kapoor, shalini vadnikatti, jhansi, viva harsha, sampath raj, samyuktha hornad",india,2020-06-25,2020,tv-ma,"international movies, romantic movies","torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit.",126,min
ts2340,s2340,movie,prem ratan dhan payo,sooraj r. barjatya,"salman khan, sonam kapoor, anupam kher, neil nitin mukesh, sanjay mishra, swara bhaskar, deepak dobriyal, arman kohli, manoj joshi, samaira rao, karuna pandey, sucheta khanna",india,2020-06-25,2015,tv-14,"action & adventure, dramas, international movies","while recovering from an assassination attempt four days prior to his coronation, a stern prince is replaced by a joyful and generous doppelgänger.",164,min
ts2341,s2341,movie,vivah,sooraj r. barjatya,"shahid kapoor, amrita rao, anupam kher, alok nath, seema biswas, samir soni, lata sabharwal, manoj joshi, dinesh lamba, amrita prakash",india,2020-06-25,2006,tv-14,"dramas, international movies, romantic movies","set up for an arranged marriage, a young couple enjoys an old-fashioned courtship, until an accident days before their wedding tests their nascent love.",166,min
ts2342,s2342,movie,athlete a,"bonni cohen, jon shenk",,united states,2020-06-24,2020,pg-13,"documentaries, sports movies",this documentary focuses on the gymnasts who survived usa gymnastics doctor larry nassar's abuse and the reporters who exposed usag's toxic culture.,104,min
ts2343,s2343,movie,bulbbul,anvita dutt,"tripti dimri, avinash tiwary, rahul bose, parambrata chatterjee, paoli dam, veera kapur ee",india,2020-06-24,2020,tv-ma,"horror movies, international movies","a child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",94,min
ts2344,s2344,tv show,crazy delicious,,"jayde adams, carla hall, heston blumenthal, niklas ekstedt",united kingdom,2020-06-24,2020,tv-pg,"british tv shows, international tv shows, reality tv","in this competition show, daring home chefs tempt the food gods with reinvented classics and fanciful feasts in their quest to win a golden apple.",1,season
ts2345,s2345,movie,nobody knows i'm here,gaspar antillo,"jorge garcía, millaray lobos, luis gnecco, alejandro goic, gastón pauls, eduardo paxeco",chile,2020-06-24,2020,tv-ma,"dramas, independent movies, international movies","a former child singer, traumatized by his experiences, becomes a recluse, nurturing his hurt until a woman comes into his life and really hears him.",92,min
ts2346,s2346,movie,eric andre: legalize everything,eric notarnicola,eric andré,united states,2020-06-23,2020,tv-ma,stand-up comedy,"eric andre takes the stage in new orleans and tackles flawed fast-food icons, the wonders of autofill and the bizarre choice for the ""cops"" theme song.",52,min
ts2347,s2347,tv show,"roswell, new mexico",,"jeanine mason, nathan parsons, michael vlamis, lily cowles, tyler blackburn, heather hemmens, michael trevino, trevor st. john",united states,2020-06-23,2020,tv-14,"classic & cult tv, tv dramas, tv sci-fi & fantasy","after 10 years, a woman returns to her sleepy tourist-occupied hometown and discovers her high-school crush is also an unusual foreigner.",2,seasons
ts2348,s2348,movie,kappela,musthafa,"anna ben, roshan mathew, sreenath bhasi, sudhi koppa, tanvi ram, musthafa, james eliya, vijilesh",india,2020-06-22,2020,tv-14,"dramas, independent movies, international movies","falling into an over-the-phone romance with a rickshaw driver, a young woman visits his city when an encounter with a stranger derails their meeting.",112,min
ts2349,s2349,movie,the royal hibiscus hotel,ishaya bako,"zainab balogun, kenneth okolie, deyemi okanlawon, joke silva, olu jacobs, jide kosoko, rachel oniga, kemi lala akindoju, ini dima-okojie, toni tones",nigeria,2020-06-22,2017,tv-pg,"comedies, international movies, romantic movies",a disenchanted chef tries to help her parents restore their failing hotel but cooks up feelings for an investor with his sights set on the property.,90,min
ts2350,s2350,tv show,it's okay to not be okay,,"kim soo-hyun, seo yea-ji, oh jung-se, park gyu-young, kim ju-hun, kim chang-wan, kim mee-kyung, kang ki-doong, jang young-nam",south korea,2020-06-21,2020,tv-ma,"international tv shows, korean tv shows, romantic tv shows",an extraordinary road to emotional healing opens up for an antisocial children's book writer and a selfless psych ward caretaker when they cross paths.,1,season
ts2351,s2351,movie,woodshock,"kate mulleavy, laura mulleavy","kirsten dunst, joe cole, pilou asbæk, jack kilmer, steph duvall, susan traylor, joel mccoy, michael pavlicek",united states,2020-06-21,2017,r,"dramas, independent movies, thrillers","shattered after her mother's death, a woman floats away from reality under the effect of a potent, hallucinatory drug as her life decays into chaos.",101,min
ts2352,s2352,movie,elevator baby,akhigbe ilozobhie,"toyin abraham, timini egbuson, shaffy bello, yemi solade, broda shaggi, sambasa nzeribe, ijeoma aniebo, blessing onwukwe",nigeria,2020-06-20,2019,tv-ma,"dramas, international movies","a chance encounter brings a brash, wealthy young man and an underprivileged woman together when they get stuck in an elevator and she goes into labor.",84,min
ts2353,s2353,tv show,babies,,,united states,2020-06-19,2020,tv-14,"docuseries, science & nature tv","from nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their very first year.",2,seasons
ts2354,s2354,movie,chaman bahaar,apurva dhar badgaiyann,"jitendra kumar, ritika badiani, yogendra tikku, bhuvan arora, alam khan, dhirendra tiwari, ashwani kumar, bhagwan tiwari",india,2020-06-19,2020,tv-ma,"comedies, dramas, international movies","a local shop becomes a hub for young men taken with the new neighbor. but as business booms, it may leave the equally smitten storeowner heartbroken.",112,min
ts2355,s2355,movie,destiny,youssef chahine,"nour el-sherif, laila elwi, mahmoud hemeida, safia el-emari, mohamed mounir, khaled el nabawy, seif abdelrahman, abdalla mahmoud, ahmed fouad selim, magdi idris","france, egypt",2020-06-19,1997,tv-14,"dramas, international movies","in 12th-century spain, a philosopher and his profound teachings jeopardize the caliph he serves when political rivals threaten a government upheaval.",136,min
ts2356,s2356,movie,disclosure,,,united states,2020-06-19,2020,tv-ma,"documentaries, lgbtq movies","in this documentary, leading trans creatives and thinkers share heartfelt perspectives and analysis about hollywood's impact on the trans community.",108,min
ts2357,s2357,movie,feel the beat,elissa down,"sofia carson, wolfgang novogratz, donna lynne champlin, eva hauge, rex lee, brandon kyle goodman, lidya jewett, sadie lapidus, johanna colón, shaylee mansfield, shiloh nelson, justin allan, carina battrick, kai zen, marissa jaret winokur, enrico colantoni, dennis andres",united states,2020-06-19,2020,tv-g,"children & family movies, comedies, dramas","after blowing a broadway audition, a self-centered dancer reluctantly returns home and agrees to coach a squad of young misfits for a big competition.",110,min
ts2358,s2358,tv show,floor is lava,,rutledge wood,united states,2020-06-19,2020,tv-pg,reality tv,"teams compete to navigate rooms flooded with lava by leaping from chairs, hanging from curtains and swinging from chandeliers. yes, really.",1,season
ts2359,s2359,movie,lost bullet,guillaume pierret,"alban lenoir, nicolas duvauchelle, ramzy bedia, stéfi celma, rod paradot, sébastien lalanne, pascale arbillot, arthur aspaturian, patrick médioni",france,2020-06-19,2020,tv-ma,"action & adventure, dramas, international movies","facing a murder charge, a genius mechanic with a criminal past must track down a missing car containing the proof of his innocence: a single bullet.",93,min
ts2360,s2360,tv show,most beautiful thing,,"maria casadevall, pathy dejesus, fernanda vasconcellos, mel lisboa, leandro lima, ícaro silva, gustavo vaz, alexandre cioletti, gustavo machado",brazil,2020-06-19,2020,tv-ma,"international tv shows, romantic tv shows, tv dramas","a 1950s housewife goes to rio de janeiro to meet up with her husband, only to learn he's deserted her, but decides to stay and open a bossa nova club.",2,seasons
ts2361,s2361,movie,one-way to tomorrow,ozan açıktan,"dilan çiçek deniz, metin akdülger",turkey,2020-06-19,2020,tv-ma,"dramas, international movies, romantic movies","two strangers cross paths on a train en route to izmir, bonding over their turbulent — and unexpectedly intertwined — romantic pasts.",90,min
ts2362,s2362,movie,the emigrant,youssef chahine,"khaled el nabawy, hanan turk, yousra, mahmoud hemeida, safia el-emari, michel piccoli, ahmed bedir","egypt, france",2020-06-19,1994,tv-14,"dramas, international movies",ram leaves the nomadic life and embarks on a quest for knowledge in a pharaonic egypt mired in political intrigue. based on a biblical story.,130,min
ts2363,s2363,tv show,the politician,,"ben platt, gwyneth paltrow, jessica lange, zoey deutch, lucy boynton, bob balaban, david corenswet, julia schlaepfer, laura dreyfuss, theo germaine, rahne jones, benjamin barrett",united states,2020-06-19,2020,tv-ma,"tv comedies, tv dramas, teen tv shows",rich kid payton has always known he's going to be president. but first he has to navigate the most treacherous political landscape of all: high school.,2,seasons
ts2364,s2364,movie,wasp network,olivier assayas,"penélope cruz, edgar ramírez, wagner moura, gael garcía bernal, ana de armas, leonardo sbaraglia","france, brazil, spain, belgium",2020-06-19,2020,tv-ma,"dramas, international movies, thrillers","based on a true and gripping story: cuban spies infiltrate exile groups in the 1990s to stop terrorism against the island, but at a high personal cost.",128,min
ts2365,s2365,movie,a whisker away,"junichi sato, tomotaka shibayama","mirai shida, natsuki hanae, hiroaki ogi, koichi yamadera, minako kotobuki, susumu chiba, ayako kawasumi, sayaka ohara, daisuke namikawa",japan,2020-06-18,2020,tv-pg,"anime features, children & family movies, international movies","a peculiar girl transforms into a cat to catch her crush's attention. but before she realizes it, the line between human and animal starts to blur.",104,min
ts2366,s2366,movie,alexandria ... why?,youssef chahine,"naglaa fathi, farid shawqy, mohsen mohiedine, ezzat el alaili, abdalla mahmoud, youssef wahby, yehia chahine, laila fawzy, mahmoud el meleigy, ahmed zaki, gerry sundquist","egypt, algeria",2020-06-18,1979,tv-ma,"classic movies, dramas, international movies","living in alexandria during world war ii, an egyptian teen enamored with american films dreams of making it in hollywood.",131,min
ts2367,s2367,movie,alexandria: again and forever,youssef chahine,"youssef chahine, yousra, hussein fahmy, amr abdel-geleel, taheya cariocca, hesham selim, huda sultan, ragaa hussein","france, egypt",2020-06-18,1989,tv-ma,"classic movies, dramas, international movies","at the peak of his career, yehia joins a hunger strike, becomes smitten and reckons with a creative crisis — but finds a new muse.",109,min
ts2368,s2368,movie,an egyptian story,youssef chahine,"nour el-sherif, magda el-khatib, yousra, mohsen mohiedine, oussama nadir, layla hamadah, mohamed mounir, ragaa hussein",egypt,2020-06-18,1982,tv-ma,"classic movies, dramas, independent movies","while undergoing heart surgery in london, yehia reflects on his life as his heart chamber becomes a courtroom where he's tried for his mistakes.",129,min
ts2369,s2369,movie,cairo station,youssef chahine,"farid shawqy, hind rostom, youssef chahine, hassan el baroudi, abdel aziz khalil, naima wasfy, said khalil, abdel ghani nagdi",egypt,2020-06-18,1958,tv-14,"classic movies, dramas, international movies",a cairo newsstand vendor's fantasies morph into a dangerous fixation with a lemonade seller as a serial killer begins terrorizing the city.,73,min
ts2370,s2370,movie,dark waters,youssef chahine,"faten hamama, omar sharif, ahmed ramzy, hussein riad, ferdoos mohammed, aziza helmy, tawfik el deken",egypt,2020-06-18,1956,tv-14,"classic movies, dramas, international movies","a fisherman returns home after a three-year absence only to find the woman he loves drifting away, the sailors feuding and his community unraveling.",104,min
ts2371,s2371,movie,el límite infinito,pablo aulita,jean maggi,,2020-06-18,2020,tv-pg,"documentaries, international movies, sports movies","from early struggles to his climb up the himalayas, jean maggi gets profiled in this documentary that highlights his advancement of adaptive sports.",48,min
ts2372,s2372,movie,lola igna,eduardo roy jr.,"angie ferro, yves flores, meryll soriano, maria isabel lopez, royce cabrera, jojo riguerra, soliman cruz, armand reyes",philippines,2020-06-18,2019,tv-14,"comedies, international movies",an elderly woman finds her life disrupted when her family and village realize she has a chance at a world record for being the oldest grandmother alive.,114,min
ts2373,s2373,movie,one take,manatsanun phanlerdwongsakul,bnk48,thailand,2020-06-18,2020,tv-g,"documentaries, international movies, music & musicals",members of thai girl group bnk48 share the ups and downs of preparing for the 6th single senbatsu general election.,86,min
ts2374,s2374,movie,saladin,youssef chahine,"ahmad mazhar, salah zo el faqqar, nadia lotfi, hamdy gheith, laila fawzy, omar el-hariri, laila taher, hussein riad, mahmoud el meleigy, zaki tolaimat",egypt,2020-06-18,1963,tv-ma,"action & adventure, classic movies, dramas",the sultan of egypt and syria launches a campaign to retake jerusalem amid the crusades.,194,min
ts2375,s2375,movie,stray bullet,georges hachem,"nadine labaky, takla chamoun, hend taher, badih abou chakra, rodrigue sleiman, nazih youssef, patricia nammour, pauline haddad, nasri sayegh, joelle hannah, inaam germanos",lebanon,2020-06-18,2010,tv-ma,"dramas, international movies, romantic movies","in 1976 beirut, after a rendezvous with her old flame, soon-to-wed noha witnesses a violent incident and changes course on a path to self-realization.",76,min
ts2376,s2376,movie,the blazing sun,youssef chahine,"omar sharif, faten hamama, zaki rostom, farid shawqy, abdel-wareth asar, menassa fahmy, abdelghany kamar, hamdy gheith, mohsen hassanein, rafeaa el shal",egypt,2020-06-18,1954,tv-14,"classic movies, dramas, international movies",competition between sugar cane producers turns deadly after a greedy landlord conspires against an agricultural engineer who falls for his daughter.,116,min
ts2377,s2377,movie,the land,youssef chahine,"hamdy ahmed, nagwa ibrahim, ezzat el alaili, tawfik el deken, yehia chahine, mahmoud el meleigy, salah el-saadany, ali el sherif",egypt,2020-06-18,1970,tv-ma,"classic movies, dramas, international movies",a group of peasant farmers fights to protect their village against a corrupt landowner. adapted from the popular novel by abdel rahman al-sharqawi.,130,min
