id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts422,s422,movie,phineas and ferb the movie: candace against the universe,,"ashley tisdale, vincent martella, ali wong, dan povenmire, alyson stoner, maulik pancholy",united states,2020-08-28,2020,tv-g,"action-adventure, animation, comedy","phineas and ferb set out across the galaxy to rescue candace, who has been abducted by aliens.",86,min
ts423,s423,movie,back to the titanic,,,united kingdom,2020-08-21,2020,tv-pg,"documentary, historical",back to the titanic documents the first manned dives to titanic in nearly 15 years.,44,min
ts424,s424,movie,beauty and the beast,bill condon,"emma watson, dan stevens, luke evans, kevin kline, josh gad, ewan mcgregor",united states,2020-08-21,2017,pg,"family, fantasy, musical",belle must look beyond the beast’s exterior to find the true prince within.,138,min
ts425,s425,movie,mars: one day on the red planet,martin johnson,nigel barber,united states,2020-08-21,2020,tv-pg,documentary,"an epic journey around the real mars – built from data, as you’ve never seen it before.",88,min
ts426,s426,movie,the one and only ivan,thea sharrock,"sam rockwell, angelina jolie, danny devito, helen mirren, brooklynn prince, ramón rodríguez",united states,2020-08-21,2020,pg,"drama, family, fantasy",an adaptation of the award-winning book about a very special gorilla.,95,min
ts427,s427,tv show,"weirdest, bestest, truest",,"charlie engelman, kirby engelman",,2020-08-21,2018,tv-g,"animals & nature, kids, variety",siblings kirby and charlie share strange discoveries and fun facts from the world of weird but true!,1,season
ts428,s428,tv show,disney junior t.o.t.s.: calling all t.o.t.s. (shorts),,"jet jurgensmeyer, christian simon, megan hilty",,2020-08-14,2020,tv-y,"animation, kids, music",what happens after the baby animals are delivered?,1,season
ts429,s429,movie,disney zombies 2,paul hoen,"milo manheim, meg donnelly, trevor tordjman, kylee russell, carla jeffery, chandler kinney",united states,2020-08-14,2020,tv-g,"coming of age, fantasy, musical",zed and addison encounter a group of werewolves!,84,min
ts430,s430,movie,india's wild leopards,,"sandesh kadur, priya singh",india,2020-08-14,2020,tv-14,"animals & nature, documentary",cameraman sandesh kadur’s mission is to uncover the secretive lives of india’s leopards.,45,min
ts431,s431,tv show,jungle animal rescue,,dan nachtrab,united states,2020-08-14,2019,tv-pg,"animals & nature, docuseries, family",a team of conservationists and veterinarians helps india’s people and wildlife coexist.,1,season
ts432,s432,movie,magic camp,mark waters,"adam devine, gillian jacobs, nathaniel mcintyre, jeffrey tambor, cole sand, isabella crovetti",united states,2020-08-14,2020,pg,"comedy, family",a group of misfit campers help a down-on-his-luck magician rediscover his love of magic.,101,min
ts433,s433,movie,marvel studios' ant-man and the wasp,peyton reed,"paul rudd, evangeline lilly, michael peña, walton goggins, hannah john-kamen, david dastmalchian",united states,2020-08-14,2018,pg-13,"action-adventure, comedy, science fiction",ant-man and the wasp must join forces to uncover secrets from the past.,120,min
ts434,s434,tv show,nature boom time,,"charlie engelman, kirby engelman, patrick rahill",united states,2020-08-14,2016,tv-g,"animals & nature, docuseries, kids","charlie, kirby, and patrick travel around the u.s. to learn about what makes nature awesome.",1,season
ts435,s435,tv show,sam's zookeeper challenge,,sam peltz,united states,2020-08-14,2018,tv-g,"animals & nature, docuseries, family",sam is put to the test to care for animals in “zookeeper’s challenge.”,1,season
ts436,s436,tv show,scuba sam's world,,sam peltz,united states,2020-08-14,2018,tv-g,"animals & nature, docuseries, kids",take a deep dive and learn all about the beloved sea animals in our oceans!,1,season
ts437,s437,tv show,spaced out,,ben detour,,2020-08-14,2018,tv-g,"docuseries, kids",learn about our universe through imagery taken from the hubble space telescope.,1,season
ts438,s438,movie,the greatest showman,michael gracey,"hugh jackman, zac efron, michelle williams, rebecca ferguson, zendaya , keala settle",united states,2020-08-14,2017,pg,"biographical, drama, family",a bold and original musical celebrating the birth of show business and dreams coming to life.,106,min
ts439,s439,tv show,weird but true!,,"charlie engelman, kirby engelman",united states,2020-08-14,2017,tv-g,"animals & nature, kids, variety","come along as we reveal fun, strange & surprising facts about our world in weird but true!",3,seasons
ts440,s440,tv show,wild cats of india,,james murray,united states,2020-08-14,2020,tv-pg,"animals & nature, docuseries, family",journey across the country’s landscapes to paint an intimate portrait of india's wild cats.,1,season
ts441,s441,movie,howard,don hahn,howard ashman,united states,2020-08-07,2020,tv-pg,"biographical, documentary, music","“howard” is the untold story of howard ashman, the brilliant lyricist behind disney classics.",95,min
ts442,s442,movie,prince of persia: the sands of time,mike newell,"jake gyllenhaal, ben kingsley, gemma arterton, alfred molina, richard coyle, toby kebbell",united states,2020-08-07,2010,pg-13,"action-adventure, fantasy",a rogue prince and rival princess safeguard a magical dagger with the power to reverse time.,117,min
ts443,s443,movie,star wars: galaxy's edge-adventure awaits,,"neil harris, kaley cuoco, oscar isaac, sarah hyland, keegan-michael key, jay leno",united states,2020-08-07,2019,tv-pg,"documentary, family",celebrating disney’s new land that brings star wars to life!,81,min
ts444,s444,movie,the hidden kingdoms of china,"ben wallis, emma fraser, jess tombs",michelle yeoh,united states,2020-08-07,2020,tv-pg,"animals & nature, documentary, family",the hidden kingdoms of china takes audiences into the secret wilds of china.,88,min
ts445,s445,movie,the peanuts movie,steve martino,"noah schnapp, alex garfin, hadley miller, mariel sheets, venus schultheis, noah johnston",united states,2020-08-07,2015,g,"animation, comedy, family","snoopy takes to the skies against the red baron, while his pal, charlie brown, begins an epic quest.",89,min
ts446,s446,tv show,ufo europe: the untold stories,,robert ashby,,2020-08-07,2012,tv-pg,"docuseries, reality",a selection of stories featuring encounters and sightings of the unexplained.,1,season
ts447,s447,tv show,animal showdown,,brian peck,,2020-07-31,2018,tv-g,"animals & nature, docuseries, family",animals face-off in this surprising competition of the toughest and biggest in the animal kingdom.,1,season
ts448,s448,tv show,best job ever,,,,2020-07-31,2018,tv-g,"animals & nature, docuseries, family",check out the cool jobs nat geo explorers do every day!,1,season
ts449,s449,movie,big cat games,jeremy turner,boone smith,,2020-07-31,2015,tv-pg,"animals & nature, family, reality","boone smith hosts a feline showdown as lion, tiger and cheetah battle for top cat title.",44,min
ts450,s450,movie,black is king,beyoncé knowles-carter,beyoncé knowles-carter,united states,2020-07-31,2020,tv-14,"dance, music, musical","this visual album from beyoncé reimagines lessons of ""the lion king"" for young kings and queens.",86,min
ts451,s451,movie,cradle of the gods,tim conrad,tim conrad,united kingdom,2020-07-31,2012,tv-pg,"documentary, historical","located on a hilltop sanctuary, g – bekli tepe in turkey is the world's first known temple.",45,min
ts452,s452,tv show,destination world,,rick robles,,2020-07-31,2018,tv-g,"animals & nature, docuseries, kids",check out the continents and find out what makes them unique from each other!,1,season
ts453,s453,tv show,fearless adventures with jack randall,,jack randall,,2020-07-31,2018,tv-pg,"animals & nature, docuseries, family",check out jack randall go head-to-head with all kinds of critters.,1,season
ts454,s454,movie,hunt for the abominable snowman,dan oliver,stephen rashbrook,,2020-07-31,2011,tv-pg,documentary,"across the himalayas are stories of the yeti, or abominable snowman.",45,min
ts455,s455,movie,incredibles 2,brad bird,"craig nelson, holly hunter, sarah vowell, huckleberry milner, catherine keener, eli fucile",united states,2020-07-31,2018,pg,"action-adventure, animation, family",the incredibles spring into action when a dangerous new villain emerges.,118,min
ts456,s456,tv show,king fishers,,stephen mangan,united kingdom,2020-07-31,2013,tv-pg,"action-adventure, animals & nature, docuseries","with so many fishermen and so many fishing disciplines, who is best?",1,season
ts457,s457,movie,lost temple of the inca,jim aikman,dan nachtrab,united states,2020-07-31,2020,tv-pg,documentary,a scientist discovers artifacts in peru that could lead him to one of the country’s missing temples.,44,min
ts458,s458,tv show,marvel funko shorts,,,,2020-07-31,2016,tv-y7,"action-adventure, animation, anthology",marvel and funko present pop! style marvel heroes.,2,seasons
ts459,s459,tv show,muppets now,,"dave goelz, matt vogel, david rudman, peter linz, bill barretta, eric jacobson",united states,2020-07-31,2020,tv-pg,"comedy, family, lifestyle",the muppets have a brand-new series ready to stream… but only if they can upload it in time.,1,season
ts460,s460,movie,surviving the mount st. helens disaster,sophie harris,bill ratner,united kingdom,2020-07-31,2020,tv-pg,"animals & nature, documentary",eyewitness accounts and rare images chart the violent 1980 eruption of mount st. helens.,44,min
ts461,s461,tv show,what sam sees,,sam peltz,,2020-07-31,2018,tv-g,"animals & nature, docuseries, family","join sam on an underwater journey and learn about sharks, eels, and more!",1,season
ts462,s462,movie,pirates of the caribbean: dead men tell no tales,"joachim rønning, espen sandberg","johnny depp, javier bardem, brenton thwaites, kaya scodelario, kevin mcnally, golshifteh farahani",united states,2020-07-24,2017,pg-13,"action-adventure, fantasy",captain jack sparrow searches for the trident of poseidon.,129,min
ts463,s463,tv show,pj masks (shorts),,,,2020-07-24,2017,tv-y,"action-adventure, animation, kids",the pj masks are protecting the city from villains!,1,season
ts464,s464,tv show,rogue trip,,"bob woodruff, mack woodruff",,2020-07-24,2020,tv-pg,"buddy, docuseries",bob woodruff and his son travel the world searching for beauty and adventure in unexpected places.,1,season
ts465,s465,tv show,wild congo,,corey johnson,,2020-07-24,2014,tv-pg,"animals & nature, docuseries, family",the congo: the most mysterious river in the dark heart of africa.,1,season
ts466,s466,tv show,wild sri lanka,,paul mcgann,united kingdom,2020-07-24,2016,tv-pg,"animals & nature, docuseries",this three-part series reveals the spectacular nature and amazing wildlife of sri lanka.,1,season
ts467,s467,movie,a pre-opening report from disneyland,wilfred jackson,"walt disney, winston hibler",united states,2020-07-17,1955,tv-pg,"documentary, family, historical",walt provides a look at the details needed to get the park ready to open. see details for advisory.,55,min
ts468,s468,movie,diary of a wimpy kid: the long haul,david bowers,"jason drucker, alicia silverstone, tom scott, charlie wright, owen asztalos, dylan walters",united states,2020-07-17,2017,pg,"comedy, family",a trip to meemaw’s 90th birthday takes a detour due to greg’s scheme to attend a gaming convention!,92,min
ts469,s469,tv show,disney junior music lullabies,,,,2020-07-17,2018,tv-y,"animation, kids, music",disney junior songs reimagined as calming lullabies.,1,season
ts470,s470,movie,lost city of machu picchu,,craig sechler,united states,2020-07-17,2019,tv-14,"documentary, family",who were the mysterious people who built machu picchu and why?,44,min
ts471,s471,tv show,super robot monkey team hyperforce go!,,"greg cipes, kevin michael	richardson, tom kenny, kari wahlgren, clancy brown, corey feldman","united states, japan",2020-07-17,2004,tv-y7,"action-adventure, animation, anime",chiro and a team of five robot monkeys defend shuggazoom city against skeleton king and his minions.,2,seasons
ts472,s472,movie,the mouseketeers at walt disney world,john tracy,"jo worley, ronnie schell, dennis underwood, leslie norris, billy attmore, scott craig",united states,2020-07-17,1977,tv-pg,"coming of age, drama, family",the mouseketeers arrive to perform at walt disney world. see details for advisory.,56,min
ts473,s473,tv show,wild chile,,peter venn,united kingdom,2020-07-17,2017,tv-pg,"animals & nature, docuseries, family",this beautiful and intriguing blue-chip series explores the incredibly varied wildlife of chile.,1,season
ts474,s474,movie,x-men: apocalypse,bryan singer,"james mcavoy, michael fassbender, jennifer lawrence, oscar isaac, nicholas hoult, rose byrne",united states,2020-07-17,2016,pg-13,"action-adventure, family, science fiction","apocalypse, the most powerful mutant in the universe, tries to destroy all of mankind.",144,min
ts475,s475,tv show,cosmos: a spacetime odyssey,,"neil tyson, stoney emshwiller",united states,2020-07-10,2013,tv-pg,"action-adventure, docuseries, family",a 13-part adventure across the universe of space and time.,1,season
ts476,s476,movie,hamilton: history has its eyes on you,,"lin-manuel miranda, thomas kail, christopher jackson, leslie odom jr., phillipa soo, renee goldsberry",united states,2020-07-10,2020,tv-pg,"historical, musical","robin roberts hosts a discussion with lin-manuel miranda, thomas kail, and original cast members.",47,min
ts477,s477,movie,solo: a star wars story,ron howard,"alden ehrenreich, woody harrelson, emilia clarke, donald glover, thandie newton, phoebe waller-bridge",united states,2020-07-10,2018,pg-13,"action-adventure, crime, science fiction",witness the beginning of the star wars saga's most unlikely hero.,135,min
ts478,s478,movie,x-men: days of future past,bryan singer,"hugh jackman, james mcavoy, michael fassbender, jennifer lawrence, halle berry, nicholas hoult","united states, united kingdom, canada",2020-07-10,2014,pg-13,"action-adventure, family, science fiction",characters from the x-men trilogy join their younger selves to change the past and save our future.,132,min
ts479,s479,movie,the undefeated presents: hamilton in-depth,,"lin-manuel miranda, thomas kail, renee goldsberry, leslie odom jr., daveed diggs, phillipa soo",united states,2020-07-05,2020,tv-pg,"historical, musical",the undefeated presents: hamilton in-depth is a roundtable discussion with 9 stars and the director.,33,min
ts480,s480,tv show,animal er,,dr. brian beale,united states,2020-07-03,2016,tv-pg,"animals & nature, docuseries, family",animal er brings you up close to the bleeding edge of animal care.,2,seasons
ts481,s481,movie,diary of a wimpy kid: rodrick rules,david bowers,"zachary gordon, devon bostick, rachael harris, robert capron, steve zahn",united states,2020-07-03,2011,pg,"comedy, family","in 7th grade, greg must bond with his brother, rodrick while also impressing the new girl in town.",100,min
ts482,s482,movie,hamilton,thomas kail,"daveed diggs, renée goldsberry, jonathan groff, christopher jackson, jasmine jones, lin-manuel miranda",united states,2020-07-03,2020,pg-13,"biographical, historical, musical",the filmed version of broadway original “hamilton” that soars in music and tale.,160,min
ts483,s483,movie,ice age: collision course,mike thurmeier,"ray romano, john leguizamo, denis leary, adam devine, jesse ferguson, max greenfield","united states, united kingdom, australia",2020-07-03,2016,pg,"action-adventure, animation, comedy","when their world is threatened, manny and friends go on a quest to survive the scrat-tastrophe!",97,min
ts484,s484,movie,race to witch mountain,andy fickman,"dwayne johnson, annasophia robb, carla gugino, ciarán hinds, alexander ludwig, tom scott",united states,2020-07-03,2009,pg,"action-adventure, family, science fiction",a las vegas cab driver helps two aliens disguised as teens get home to save their planet... and ours.,100,min
ts485,s485,movie,the big green,holly sloan,"steve guttenberg, olivia d'abo, jay sanders, john terry, chauncey leopardi, patrick renna",united states,2020-07-03,1995,pg,"comedy, family, sports",a group of bored misfits become local soccer heroes in a sleepy texas town.,100,min
ts486,s486,movie,the mighty ducks,stephen herek,"emilio estevez, joss ackland, lane smith, heidi kling, josef sommer, joshua jackson",united states,2020-07-03,1992,pg,"comedy, drama, sports",a hotshot lawyer reluctantly coaches a hapless pee wee hockey team.,104,min
ts487,s487,movie,while you were sleeping,jon turteltaub,"sandra bullock, bill pullman, peter gallagher, peter boyle, glynis johns, micole mercurio",united states,2020-07-03,1995,pg,"comedy, drama, romance",a lonely subway worker is mistaken for a comatose man's finacée.,104,min
ts488,s488,tv show,disney a.n.t. farm,,"china mcclain, sierra mccormick, jake short, stefanie scott, carlon jeffery",united states,2020-06-26,2011,tv-g,"comedy, coming of age, music",chyna sparks and her friends are the newest members of the a.n.t. program.,3,seasons
ts489,s489,tv show,into the unknown: making frozen 2,,"kristen bell, idina menzel, josh gad, jonathan groff, jennifer lee, chris buck",united states,2020-06-26,2020,tv-pg,"docuseries, family","for the first time, go behind-the-scenes into the making of the #1 animated film, frozen 2.",1,season
ts490,s490,movie,man in space,ward kimball,"walt disney, dick tufeld, ward kimball, willy ley, dr. heinz haber, dr. wernher von braun",united states,2020-06-26,1955,tv-pg,"documentary, family","from the tv series disneyland, a look at the history of space travel. see details for advisory.",49,min
ts491,s491,movie,mars and beyond,ward kimball,"walt disney, paul frees, dr. ernst stuhlinger, dr. wernher von braun, dr. e.c. slipher",united states,2020-06-26,1957,tv-g,"animation, documentary, family",an animated look at humankind's early views of the universe and life on mars.,53,min
ts492,s492,movie,marvel studios' avengers: infinity war,"anthony russo, joe russo","robert downey jr., chris hemsworth, mark ruffalo, chris evans, scarlett johansson, don cheadle",united states,2020-06-26,2018,pg-13,"action-adventure, fantasy, science fiction",the avengers must be willing to sacrifice all to defeat thanos.,152,min
ts493,s493,movie,tarzan,"kevin lima, chris buck","tony goldwyn, minnie driver, glenn close, alex linz, rosie o'donnell, brian blessed",united states,2020-06-26,1999,g,"action-adventure, animation, coming of age","adopted by gorillas, tarzan’s life changes forever when he meets other humans.",93,min
ts494,s494,movie,tarzan ii,brian smith,"harrison chad, george carlin, brad garrett, ron perlman, estelle harris, glenn close",united states,2020-06-26,2005,g,"action-adventure, animation, coming of age",young tarzan decides his ape family would be better off without him.,75,min
ts495,s495,tv show,101 dalmatians (series),,"jeff bennett, christine cavanaugh, tara charendoff, jim cummings, tress macneille, charlotte rae",,2020-06-19,1997,tv-y7,"action-adventure, animation, kids",the dearly family move to a new farm home in the country.,1,season
ts496,s496,movie,big sur: wild california,,hector elizondo,united states,2020-06-19,2010,tv-pg,"animals & nature, documentary, family",why is california's big sur coastline experiencing an explosion in wildlife?,47,min
ts497,s497,tv show,disney junior muppet babies play date,,,,2020-06-19,2018,tv-y,"comedy, kids",time for a playdate with the muppet babies!,1,season
ts498,s498,movie,egypt's treasure guardians,"ben allen, tom jenner",dominic frisby,united kingdom,2020-06-19,2016,tv-pg,"documentary, historical","this programme follows a select cast of individuals, determined to bring egypt back from the brink.",44,min
ts499,s499,movie,the jungle book,jon favreau,"bill murray, ben kingsley, idris elba, lupita nyong'o, scarlett johansson, giancarlo esposito","united kingdom, united states",2020-06-19,2016,pg,"action-adventure, coming of age, family",a man-cub who’s been raised by a family of wolves eludes a dangerous tiger.,108,min
ts500,s500,movie,the pirate fairy,peggy holmes,"mae whitman, christina hendricks, tom hiddleston, lucy liu, raven-symoné , megan hilty",united states,2020-06-19,2014,g,"action-adventure, animation, family",tinker bell and friends face the pirates of skull rock to save a friend.,78,min
ts501,s501,movie,trail mix-up,barry cook,"charles fleischer, kathleen turner, april winchell, lou hirsch, corey burton, frank welker",united states,2020-06-19,1993,tv-g,"action-adventure, animation, comedy",roger rabbit is left to care for baby herman in yellowstone national park.,9,min
ts502,s502,movie,tummy trouble,"frank marshall, rob minkoff","charles fleischer, april winchell, lou hirsch, corey burton, richard williams, kathleen turner",united states,2020-06-19,1989,tv-g,"action-adventure, animation, comedy",roger rabbit is left to babysit with the mischievous baby herman,8,min
ts503,s503,movie,artemis fowl,kenneth branagh,,united states,2020-06-12,2020,pg,"action-adventure, crime, fantasy",a descendant of a long line of criminal masterminds seeks to find his father who has disappeared.,96,min
ts504,s504,tv show,mighty med,,"bradley perry, jake short, paris berelc, devan leos",united states,2020-06-12,2013,tv-y7,"comedy, coming of age, medical","check in to mighty med, the secret superhero hospital.",2,seasons
ts505,s505,movie,the liberty story,"hamilton luske, robert stevenson",walt disney,united states,2020-06-12,1957,tv-pg,"drama, family, historical",walt disney presents segments of america's fight for freedom. see details for advisory.,48,min
ts506,s506,movie,the story of the animated drawing,"wilfred jackson, william beaudine",,united states,2020-06-12,1955,tv-pg,"documentary, family",walt disney discusses the history of animation. see details for advisory.,49,min
ts507,s507,movie,walt & el grupo,theodore thomas,,united states,2020-06-12,2009,pg,"documentary, historical",the u.s. government sends walt disney to south america on a goodwill tour.,108,min
ts508,s508,tv show,alaska's grizzly gauntlet,,les stroud,united states,2020-06-05,2018,tv-pg,"animals & nature, docuseries, family",survival expert les stroud explores the world of alaska’s most formidable wildlife.,1,season
ts509,s509,movie,america's greatest animals,,"bray poor, casey anderson, brady barr, andy casagrande, mireya mayor",united states,2020-06-05,2012,tv-pg,"animals & nature, documentary, family",nat geo wild goes on a search for america's 'big five.' can america compete with africa's beasts?,90,min
ts510,s510,movie,chasing the equinox,kenny scott,stefan frank,,2020-06-05,2019,tv-pg,documentary,ancient civilizations shared an incredible knowledge of the sun.,45,min
ts511,s511,tv show,howie mandel's animals doing things,,howie mandel,united states,2020-06-05,2017,tv-pg,"animals & nature, comedy, family",this show combines howie mandel’s lovable comedic genius with clips of animals doing crazy things.,2,seasons
ts512,s512,tv show,japan: between earth and sky,,bray poor,"france, japan",2020-06-05,2017,tv-pg,"animals & nature, docuseries",japan: between earth and sky reveals the mystery of some the most beautiful sites in the country.,1,season
ts513,s513,movie,percy jackson & the olympians: the lightning thief,chris columbus,"logan lerman, brandon t. jackson, alexandra daddario, sean bean, pierce brosnan, steve coogan","united kingdom, canada, united states",2020-06-05,2010,pg,"action-adventure, family, fantasy",a boy discovers he's the descendant of poseidon and must settle an on-going battle between the gods.,119,min
ts514,s514,tv show,secrets of wild india,,david attenborough,united kingdom,2020-06-05,2012,tv-pg,"animals & nature, docuseries, family",'secrets of wild india' celebrates the diversity and drama of india's extraordinary landscapes.,1,season
ts515,s515,tv show,the greeks,,toby moore,united states,2020-06-05,2016,tv-pg,"docuseries, historical","quite simply, the greeks created our world.",1,season
ts516,s516,tv show,wild hawaii,,jk simmons,united states,2020-06-05,2014,tv-pg,"animals & nature, docuseries, family",national geographic takes us on an untamed journey to hawaii's remarkable lands.,1,season
ts517,s517,movie,women of impact: changing the world,,julianna margulies,united states,2020-06-05,2019,tv-pg,"documentary, historical",how will you make the world a better place? hear stories of the amazing women changing our world.,44,min
ts518,s518,movie,"maggie simpson in ""the longest daycare""",,,united states,2020-05-29,2012,pg,"animation, comedy","in this oscar-nominated short from the simpsons, maggie navigates an eventful first day at daycare.",5,min
ts519,s519,movie,mickey and the seal,charles nichols,,united states,2020-05-29,1948,tv-g,"animation, family",mickey and pluto get into trouble with a mischievous seal.,7,min
ts520,s520,tv show,the evermoor chronicles,,"naomi sequeira, finney cassidy, georgia lock, jordan loughran, george sear, georgie farmer","united kingdom, united states",2020-05-29,2015,tv-pg,"coming of age, fantasy, mystery",tara is trying to settle into a strange village.,2,seasons
ts521,s521,movie,the moon-spinners,james neilson,"hayley mills, joan greenwood, michael davis, irene papas, paul stassino, eli wallach",united states,2020-05-29,1964,pg,"crime, drama, mystery",a teen finds romance and searches for stolen gems during her vacation.,119,min
ts522,s522,tv show,doc mcstuffins,,"kiara muhammad, jaden betts, jess harnell, kimberly brooks, lara miller, loretta devine","united states, ireland",2020-05-22,2011,tv-y7,"animation, kids, medical",doc mcstuffins has a clinic for toys in her playhouse.,5,seasons
ts523,s523,movie,fantastic mr. fox,wes anderson,"george clooney, meryl streep, jason schwartzman, bill murray, wally wolodarsky, eric anderson","united states, united kingdom",2020-05-22,2009,pg,"animation, comedy, crime",mr. fox lives a happy life until he plots the greatest chicken heist the world has ever seen.,88,min
ts524,s524,movie,"hello, dolly!",gene kelly,"barbara streisand, walter matthau, michael crawford, marianne mcandrew, danny lockin, e.j. peaker",united states,2020-05-22,1969,g,"comedy, musical, romance",matchmaker dolly levi orchestrates the love lives of her friends while trying to figure out her own.,147,min
ts525,s525,tv show,marvel's future avengers,,"英司 花輪, 一博 中谷, 康之 加瀬, 健一郎 松田, かおり 水橋, 史絵 水沢",,2020-05-22,2017,tv-y7,"action-adventure, animation, anime",teenagers train to become superheroes.,2,seasons
ts526,s526,movie,out,steven hunter,"bernadette sullivan, kyle mcdaniel, caleb cabrera, matthew martin",united states,2020-05-22,2020,pg,"animation, family, fantasy","on an average day, greg's life seems ordinary. but today is different - there’s magic in the air.",12,min
ts527,s527,tv show,the big fib,,,united states,2020-05-22,2019,tv-pg,"family, game show / competition",the big fib is a comedy game show where a truth-seeking kid chooses between a liar and an expert.,1,season
ts528,s528,movie,the boys: the sherman brothers' story,"jeffrey sherman, gregory sherman",,united states,2020-05-22,2009,pg,"biographical, documentary, music","a journey through the lives of the prolific, award-winning songwriting duo.",102,min
ts529,s529,tv show,it's a dog's life with bill farmer,,bill farmer,united states,2020-05-15,2020,tv-pg,"animals & nature, docuseries, family","as the voice of goofy and pluto, bill farmer crosses the country meeting dogs doing incredible work!",1,season
ts530,s530,movie,maleficent: mistress of evil,joachim rønning,"angelina jolie, elle fanning, chiwetel ejiofor, sam riley, harris dickinson, ed skrein","united states, united kingdom, canada",2020-05-15,2019,pg,"action-adventure, family, fantasy",the story of disney's most iconic villain continues.,121,min
ts531,s531,movie,star wars: the rise of skywalker (episode ix),j.j. abrams,"carrie fisher, mark hamill, adam driver, daisy ridley, john boyega, oscar isaac",united states,2020-05-04,2019,pg-13,"action-adventure, family, science fiction",the landmark skywalker saga comes to a conclusion.,142,min
ts532,s532,movie,john carter,andrew stanton,"taylor kitsch, lynn collins, samantha morton, mark strong, ciarán hinds, dominic west",united states,2020-05-02,2012,pg-13,"action-adventure, family, fantasy",a former military captain is inexplicably transported to barsoom (mars).,134,min
ts533,s533,tv show,awesome animals,,,,2020-05-01,2017,tv-pg,"animals & nature, docuseries, family",national geographic kids presents a natural history series just for kids.,1,season
ts534,s534,tv show,birth of europe,,mark halliley,united kingdom,2020-05-01,2014,tv-g,docuseries,birth of europe reveals the extraordinary story of how europe has been created by nature’s forces.,1,season
ts535,s535,movie,bride of boogedy,oz scott,"richard masur, mimi kennedy, tammy lauren, david faustino, joshua rudoy, leonard frey",united states,2020-05-01,1987,tv-pg,"action-adventure, family, fantasy","mr. boogedy returns, and will not stop until he get his revenge.",93,min
ts536,s536,tv show,buried secrets of the bible with albert lin,,albert lin,,2020-05-01,2019,tv-pg,"action-adventure, docuseries, historical",albert lin investigates two great stories of the bible.,1,season
ts537,s537,tv show,disney prop culture,,daniel lanigan,united states,2020-05-01,2020,tv-pg,docuseries,"collector dan lanigan reunites iconic disney movie props with filmmakers, actors, and crew.",1,season
ts538,s538,movie,george of the jungle,sam weisman,"brendan fraser, leslie mann, thomas church, richard roundtree, greg cruttwell, abraham benrubi",united states,2020-05-01,1997,pg,"action-adventure, comedy, family","a baby raised by gorillas grows up to be a lovable, vine-swinging klutz.",93,min
ts539,s539,movie,homeward bound ii: lost in san francisco,david ellis,"robert hays, kim greist, veronica lauren, kevin chevalia, benj thall, max perlich",united states,2020-05-01,1996,g,"action-adventure, animals & nature, family",three lost pets must navigate through san francisco to find their way home.,90,min
ts540,s540,movie,homeward bound: the incredible journey,duwayne dunham,"robert hays, kim greist, jean smart, veronica lauren, kevin chevalia, benj thall",united states,2020-05-01,1993,g,"action-adventure, animals & nature, family",two dogs and a cat embark on a great american journey to find their owners.,85,min
ts541,s541,movie,how to play baseball,jack kinney,,united states,2020-05-01,1942,tv-g,"animation, family, sports",goofy teaches you all about this all-american pastime.,8,min
ts542,s542,movie,in beaver valley,james algar,winston hibler,united states,2020-05-01,1950,tv-pg,"animals & nature, documentary, family",a young male beaver races to build his new family a home before winter. see details for advisory.,32,min
ts543,s543,tv show,lost treasures of egypt,,rick robles,united kingdom,2020-05-01,2018,tv-pg,"docuseries, historical","an immersive, discovery-led series following teams of archaeologists in egypt.",1,season
ts544,s544,tv show,love & vets,,mallory kasdan,united states,2020-05-01,2017,tv-pg,"animals & nature, docuseries, family",we watch as doctors will and fran divide and conquer to treat the steady flow of claw-clad patients.,1,season
ts545,s545,movie,nature's half acre,james algar,winston hibler,united states,2020-05-01,1951,tv-pg,"animals & nature, documentary, family",the strange and wonderful world that lies beneath our feet. see details for advisory.,33,min
ts546,s546,tv show,prairie dog manor,,kevin conway,united states,2020-05-01,2019,tv-pg,"animals & nature, docuseries, reality",each episode takes the audience on a first-person journey following a few of the prairie dogs.,1,season
ts547,s547,movie,prowlers of the everglades,james algar,,united states,2020-05-01,1953,tv-y7,"animals & nature, documentary","a primeval reptile stalks its prey in ""the swamp that time forgot."" see details for advisory.",32,min
ts548,s548,movie,the princess bride,rob reiner,"cary elwes, mandy patinkin, chris sarandon, christopher guest, wallace shawn, andre the giant","united kingdom, united states",2020-05-01,1987,pg,"action-adventure, comedy, family",a man regales his ailing grandson with a tale of romance and adventure in a lighthearted fairy tale.,99,min
ts549,s549,tv show,united states of animals,,quincy dunn-baker,united states,2020-05-01,2015,tv-pg,"animals & nature, docuseries, family",united states of animals takes you on a fascinating journey across the united states.,1,season
ts550,s550,tv show,unlikely animal friends,,mark keller,united states,2020-05-01,2012,tv-g,"animals & nature, docuseries, family",this series reveals the stories of unlikely duos that have struck up unusual relationships.,3,seasons
ts551,s551,movie,water birds,ben sharpsteen,winston hibler,united states,2020-05-01,1952,tv-g,"animals & nature, documentary, family",experience the beauty and variety of majestic water birds. see details for advisory.,31,min
ts552,s552,movie,national treasure,jon turteltaub,"nicolas cage, jon voight, harvey keitel, diane kruger, sean bean, justin bartha",united states,2020-04-30,2004,pg,"action-adventure, mystery, thriller",a treasure hunter must steal america's most sacred and guarded document.,132,min
