id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts1322,s1322,tv show,pinkfong! bedtime lullabies,,,,,2015,all,"animation, kids","it's time to go to bed with bedtime lullabies. listen to all time favorite lullabies that soothe your little ones! meet pinkfong's fun, educational videos that captured the hearts of millions of children around the world. enjoy hundreds of kids' favorite songs and stories created by pinkfong, the official creator of global hit baby shark behind #babysharkchallenge.",1,season
ts1323,s1323,tv show,pinkfong! baby shark's day at home,,,,,2021,all,"animation, kids","how does baby shark's day look like at home? from getting up and brushing his teeth to going to bed, in this series you will be able to follow baby shark in his adventures all day!",1,season
ts1324,s1324,tv show,pinkfong! baby shark special (spanish version),,,,,2017,all,"animation, kids","enjoy a collection of ""baby shark"" songs. meet pinkfong's fun, educational videos that captured the hearts of millions of children around the world. enjoy hundreds of kids' favorite songs and stories created by pinkfong, the official creator of global hit baby shark behind #babysharkchallenge.",1,season
ts1325,s1325,tv show,pinkfong! baby shark special,,,,,2017,all,kids,"enjoy a collection of baby shark special songs. meet pinkfong's fun, educational videos that captured the hearts of millions of children around the world. enjoy hundreds of kids' favorite songs and stories created by pinkfong, the official creator of global hit baby shark behind #babysharkchallenge.",1,season
ts1326,s1326,tv show,pinkfong! baby shark sing along,,,,,2019,all,"animation, kids","ready for another underwater adventure? come along with us for another sing-along spectacular with baby shark! from mermaid watching to easter egg hunting, there is so much in store for this next chapter of our favorite sing-along songs.",3,seasons
ts1327,s1327,tv show,pinkfong! baby shark nursery rhymes,,,,,2019,all,"animation, kids","are you ready, shark friends? baby shark needs your help! have you seen baby shark's teeth? together we can find them and meet some new sea friends along the way! let's dive into a new adventure! come explore with us!",1,season
ts1328,s1328,tv show,pinkfong! baby shark & more animal songs (spanish version),,,,,2016,all,"animation, kids","baby shark, doo, doo, doo, doo, doo, doo. baby shark! meet pinkfong's fun, educational videos that captured the hearts of millions of children around the world. enjoy hundreds of kids' favorite songs and stories created by educational experts.",1,season
ts1329,s1329,tv show,pinkfong! baby shark & halloween songs,,,,,2020,all,"animation, kids","happy halloween, shark friends! ready for some trick or treating? lets get celebrate the day of the dead by getting spooky with baby shark! boo!",2,seasons
ts1330,s1330,tv show,pinkfong! baby shark & christmas songs,,,,,2020,all,"animation, kids",baby shark & christmas songs brings a joyful collection of holiday tunes for children of all ages to sing and dance during this christmas time! slide into the wintery season with pinkfong & baby shark!,1,season
ts1331,s1331,movie,pink heat,sean lafollette,"jordan burgess, adam joseph lopez, joey catalano, james howey, nick catalano, henry frost iii",united states,,2017,16+,"action, suspense","for her birthday this year, elizabeth has been given two pink pistols and a reason to use them when a gang of vicious criminals murders her grandfather in cold blood. packing her trusted pink heat, elizabeth sets out to avenge her family, leaving a trail of bullet-riddled bodies in her wake.",78,min
ts1332,s1332,movie,pink floyd: the dark side of the moon,"tommy vance, graham mctavish",pink floyd,,,2020,g,documentary,"this film brings you the first-hand recollections of the band members selected from film and radio archives worldwide alongside classic performance footage. also features interviews with clare torry, the vocalist behind the magnificent vocals on the track the great gig in the sky, and george hardie, pink floyd contemporary and the designer responsible for the classic refracting prism artwork.",58,min
ts1333,s1333,tv show,pingu,,"marcello magni, david sant",,,2005,tv-y,"animation, kids","go fishing with pingu! catch up with this cool penguin as he drives a snowmobile, goes to sled academy, pogos up and down, and meets the abominable snowman!",6,seasons
ts1334,s1334,tv show,picnic at hanging rock,,"natalie dormer, lily sullivan, lola bessis, harrison gilbertson, samara weaving",,,2018,16+,drama,"a reimagining of the iconic australian novel that plunges us into the mysterious disappearances of three schoolgirls and their governess on valentine's day, 1900. exploring the event's far-reaching impact on the students and staff of appleyard college, their enigmatic headmistress and the nearby township, theories soon abound, paranoia sets in, long-held secrets surface, and the mystery deepens.",1,season
ts1335,s1335,tv show,picker sisters,,,,,2011,tv-14,"special interest, unscripted",best friends and noted interior designers tracy hutson and tanya mcqueen travel the country in search of rare relics they can use in their los angeles home decor shop.,1,season
ts1336,s1336,movie,photograph,ritesh batra,"nawazuddin siddiqui, sanya malhotra, farrukh jaffar, geetanjali kulkarni, vijay raaz, jim sarbh, akash sinha, saharsh kumar shukla",,,2019,pg-13,"drama, international, romance","coming soon to theaters. a struggling mumbai street photographer pressured to marry by his grandmother convinces a shy stranger to pose as his fiancée during a family visit. despite vast cultural differences, the pair develops a surprising connection that challenges their worldviews in a wistful and funny romance from ritesh batra (the lunchbox).",109,min
ts1337,s1337,tv show,phonics school,,,,,2017,all,"animation, kids, special interest",phonics school is a fun series introducing children to phonics - method by which children are taught to read and write. phonikers are no ordinary letters! they all possess a natural power to transform into anything beginning with their sound and change back by tracing their shape. phonikers are like any other children; some spend their time avoiding trouble whilst others positively look for it.,1,season
ts1338,s1338,tv show,philip k. dick's electric dreams,,"terrence howard, bryan cranston, anna paquin",,,2018,18+,"drama, science fiction","based on the short stories from one of science fiction’s most prolific authors, philip k. dick's electric dreams explores humanity in 10 standalone episodes. from 5 to 5000 years in the future, each story in the anthology will question what it means to be human in uniquely ambitious, grounded, yet fantastical worlds.",1,season
ts1339,s1339,movie,"phantom from 10,000 leagues-1955",dan milner,"kent taylor, cathy downs, michael whalen",,,1996,nr,science fiction,"an unusual radioactive rock on the sea bottom mutates the ocean life into a horrible monster. when charred, radioactive bodies begin to drift ashore a scientist and government agent investigate the phenomenon.",80,min
ts1340,s1340,movie,petunia,ash christian,"thora birch, brittany snow, eddie kaye thomas, christine lahti, michael urie, tobias segal, david rasche, jimmy heck",,,2013,13+,"comedy, drama, lgbtq","the petunia family is on the verge of a nervous breakdown. this is the story of how they pick up the pieces. a hilariously dark comedy about a dysfunctional family of new yorkers coming to terms with their own misgivings about life, relationships, and the unpredictability of love.",115,min
ts1341,s1341,movie,petromax,rohin venkatesan,"tamannah, yogi babu, munishkanth, kaali venkat, mime gopy",india,,2019,nr,"horror, international","when an ancestral house comes up for sale, rumor crops up that it's haunted. unwilling to settle for a distressed sale, an arrangement is made for four members to stay at the house and prove that there are no ghosts inside.",127,min
ts1342,s1342,tv show,peter allen: not the boy next door,,"joe jackson, rebecca gibney, sara west, rob mills, ky baldwin, sigrid thornton",,,2015,18+,tv shows,"the two-part mini-series tells the remarkable story of peter allen's rise from country new south wales to the hollywood hills, becoming part of american royalty along the way.",1,season
ts1343,s1343,movie,pete correale: the things we do for love,milton lage,pete correale,,,2009,18+,"arts, entertainment, and culture, comedy, special interest","pete correale was named one of the top ten comics to watch by entertainment weekly in 2008. you've seen pete's breakout performances on ""the tonight show with jay leno,"" ""the late show with david letterman,"" and comedy central's ""premium blend."" he can be heard daily on the sirius satellite radio show ""breuer unleashed.""",70,min
ts1344,s1344,movie,pete correale: let me tell ya,john asher,pete correale,,,2015,18+,"arts, entertainment, and culture, comedy, special interest","pete correale has returned to tell ya about the absurdities of life, love and marriage in his all new one-hour special, let me tell ya.",63,min
ts1345,s1345,movie,perfume: the story of a murderer,tom tykwer,"ben whishaw, alan rickman, rachel hurd-wood, dustin hoffman",,,2007,r,"drama, fantasy, suspense","in 18th-century france lived jean-baptiste grenouille, who was born with a great sense of smell. but as his gift becomes an obsession, he strives to create the most intoxicating perfume in the world by murdering young women to capture their essence.",148,min
ts1346,s1346,tv show,peppa pig,,"john sparkes, morwenna banks, richard ridings",,,2011,tv-y,kids,"peppa is a loveable, cheeky little piggy who lives with her little brother george, mummy pig and daddy pig. peppa's favorite things include playing games, dressing up, days out and jumping in muddy puddles.",2,seasons
ts1347,s1347,tv show,people like us,,chris langham,,,1999,16+,comedy,"chris langham stars as the inept fictional interviewer roy mallard in this spoof documentary series. in an attempt to get under the skin of what it's like to be one of britain's unsung professionals, roy travels across the nation to interview a variety of 'ordinary folk'.",1,season
ts1348,s1348,movie,penguin (telugu),eashvar karthic,"keerthy suresh, linga, madhampatty rangaraj, master advaith, mathi",,,2020,18+,"drama, suspense","rhythm, leading a happy life and about to have her second child, is traumatized by the nightmares in which she sees an umbrella man harming her lost son. she sets off on a dangerous journey, along with her trained dog, to unravel the secrets behind the nightmares and to protect her loved ones.",132,min
ts1349,s1349,movie,penguin (tamil),eashvar karthic,"keerthy suresh, linga, madhampatty rangaraj, master advaith, mathi",,,2020,16+,"drama, suspense","rhythm, leading a happy life and about to have her second child, is traumatized by the nightmares in which she sees an umbrella man harming her lost son. she sets off on a dangerous journey, along with her trained dog, to unravel the secrets behind the nightmares and to protect her loved ones.",132,min
ts1350,s1350,movie,penance lane,péter engert,"tyler mane, scout compton, john schneider, daniel reobuck, booker huffman, dallas page, renae geerlings, william tokarsky",,,2020,g,"horror, suspense","crimson matthews, a repentant-but-violent ex-con, believes he's found a path to redemption by odd-jobbing on penance lane. unfortunately, matthews' work leads him to unearth an unspeakable evil... and discover just how far a dying town will go to bury its past. now, matthews has every reason to fear that the dilapidated old house will prove to be not only his latest prison, but his tomb.",84,min
ts1351,s1351,tv show,peg + cat,,,,,2013,tv-y,kids,"from pbs kids and the fred rogers company, peg and cat's adventures take them through worlds of infinite possibilities – from farms to purple planets, from 16th-century verona to new york's radio city music hall, from a land of pirates to a prehistoric valley – demonstrating that math is everywhere.",1,season
ts1352,s1352,tv show,peep time,,"shingo katori, jiro sato, chihiro yamamoto, satomi nagano, emma miyazawa (ep2.4.5.7.8, mari natsuki (ep6-8",,,2020,16+,"comedy, kids, talk show and variety","the story follows shinichi toneli (shingo katori), a clumsy resident of apt. 301 whose unexpected behavior amuses his neighbor in apt. 302, jiro kasuya (jiro sato), who peeps through a hole. the story starts when jiro's daughter akane (chihiro yamamoto) finds out about her dad's hobby and she joins him peeping through a hole...",1,season
ts1353,s1353,tv show,peep and the big wide world,,,,,2011,tv-y,kids,"set in and around a pond, a bush, and a tin can, peep and the big wide worldfollows a newly hatched chicken named peep, and his friends chirp and quack (a robin and a duck), on their daily adventures.",1,season
ts1354,s1354,tv show,peekaboo i see you series,,,,,2015,all,"animation, kids","the game of peek-a-boo has entertained babies and toddlers alike for years and years! in ""peekaboo, i see you!"", the friendly blue fellow swings, rolls, bounces, summersaults and tiptoes into the hearts of little ones. each episode features three objects and viewers get to guess which one he's hiding behind. the series is sure to result in giggles and surprises.",1,season
ts1355,s1355,movie,peculiar pets,adrian cale,natalie casey,,,2016,13+,"documentary, special interest","in this documentary, we meet the families whom owning a cat, dog or goldfish simply won't do. their lovable pets can seriously injure or even kill their owners. we will meet the eccentric pet owners who share their homes with everything from komodo dragons to iberian lynxes and treat these animals as members of their own families.",48,min
ts1356,s1356,movie,pearl,bobby roth,"anthony lapaglia, sarah carter, barbara williams",,,2020,16+,drama,"pearl is a brilliant sixteen year-old girl, traumatized by the sudden death of her adoring mother, who now must move in with jack, the father she never knew. he's a misanthrope who has lost his will to live: not what the teenager wants or needs at this moment of crisis. though both resist this new kinship, they find salvation in the improbable but beautiful odyssey of coming to love one another.",93,min
ts1357,s1357,movie,pay the ghost,uli edel,"nicolas cage, sarah wayne callies",,,2015,16+,"action, science fiction","one year after his young son disappeared during a halloween carnival, mike lawford (nicolas cage) will stop at nothing to unravel the mystery of the kidnapping and find his son.",94,min
ts1358,s1358,tv show,pawn stars,,,,,2012,tv-14,"special interest, unscripted","the hit history series returns to the only family-run pawn shop in las vegas, where three generations of men carefully assess the value of items brought in by an array of quirky customers. watch as the harrison family attempts to find the gems and bust the fakes, all in hopes of making the biggest profit possible.",1,season
ts1359,s1359,tv show,paula's home cooking,,,,,2002,tv-g,special interest,"meet paula deen, a woman who literally went from having nothing to having it all in a relatively short time. after the massive success of her business, the bag lady, paula was offered her own cooking show on the food network - paula's home cooking. paula's home cooking is where paula can show you some of her favorite recipes, passed down through her cookbooks-available in stores.",12,seasons
ts1360,s1360,movie,paul rodriguez: the here and wow,gil cunha,paul rodriguez,,,2018,18+,"arts, entertainment, and culture, comedy, special interest","veteran comedian, paul rodriguez hits the stage to give you his perspectives on life. from being peer pressured into believing in god to claiming to be the village idiot, paul will make you sit back and laugh!",76,min
ts1361,s1361,tv show,paul chowdhry live innit (4k uhd),,,,,2019,18+,tv shows,award-winning and record-breaking comedian paul chowdhry brings his stand-up special live innit to the screen,1,season
ts1362,s1362,tv show,paul chowdhry live innit,,,,,2019,18+,tv shows,award-winning and record-breaking comedian paul chowdhry brings his stand-up special live innit to the screen.,1,season
ts1363,s1363,movie,pattern is movement,,,,,2008,nr,music videos and concerts,"philly's pattern is movement set off brawny, firecracking drumbeats, imaginative keyboard swells, and spooked out vocals at the after the jump festival in brooklyn new york.",27,min
ts1364,s1364,movie,pattas (tamil),r.s durai senthilkumar,"dhanush, sneha, mehreen pirzada, naveen chandra, naser, munishkanth, sathish",,,2020,all,"action, drama",an ancient martial art form of tamilnadu is in the verge of extinction. the hero wants to make it popular yet again among the current generation showcasing it's rich values & merits. will the hero be able to accomplish his desire?,140,min
ts1365,s1365,tv show,patriot,,"chris conrad, kurtwood smith, michael dorman, michael chernus, kathleen munroe, terry o'quinn, aliette opheim",united states,,2018,18+,"drama, suspense","john must make a choice at the train platform – be free from his obligations and adversaries by letting agathe take the money or pursue her, at great risk to himself, in an effort to protect his brother, father, and country. meanwhile, his father presents a perilous way out of it all: find and assassinate cantar walley in paris.",2,seasons
ts1366,s1366,tv show,patrick melrose,,"benedict cumberbatch, jennifer jason leigh, hugo weaving, jessica raine, indira varma",,,2018,tv-ma,drama,the son of an aristocratic family seeks redemption and recovery.,1,season
ts1367,s1367,tv show,pati's mexican table,,pati jinich,,,2020,all,special interest,"pati's mexican table season 9 explores one of mexico's largest states: sonora. pati travels the rugged, stunning terrain of the sonoran desert to the sparkling, bountiful sea of cortez. she meets the inspiring and creative chefs behind sonora's bold cuisine along the way. sonorans say they're mexico's best-kept secret. join pati as she shares their secret bite by delicious bite.",1,season
ts1368,s1368,movie,paterson,jim jarmusch,"adam driver, golshifteh farahani",,,2016,r,"comedy, drama","every day, paterson adheres to a simple routine: he drives his daily route, he writes poetry into a notebook; he stops in a bar and drinks exactly one beer; he goes home to his wife, laura. by contrast, laura´s world is ever changing. new dreams come to her almost daily. the film quietly observes the triumphs and defeats of daily life, along with the poetry evident in its smallest details.",118,min
ts1369,s1369,movie,past midnight,jan eliasberg,"rutger hauer, natasha richardson, clancy brown, paul giamatti, guy boyd, tom wright, dana eskelson",,,1993,r,"romance, suspense","a man gets out of prison after fifteen years for stabbing his wife to death, and his social worker becomes convinced he was innocent. as she researches his case, and interviews other people who were involved, she begins to fall in love with him, as her friends warn her that he's dangerous.",100,min
ts1370,s1370,tv show,password plus,,allen ludden,,,1979,tv-g,unscripted,"two teams, consisting of a celebrity guest and a contestant, guess words from one word clues given by their partners, with each ""password"" a clue to the ""password puzzle"" (the name of a person, place or thing).",1,season
ts1371,s1371,movie,passport to the world: route 66,nicolas breton,donna bouche,,,2019,13+,"documentary, special interest","the united states is home to a highway that has captured imaginations for nearly a century. this mythical route is part of american folklore, even of the great american dream. its name is route 66!",64,min
ts1372,s1372,movie,pass over,spike lee,"jon michael hill, julian parker, ryan hallahan, blake delong",united states,,2018,18+,drama,"academy award nominee and honorary oscar winning spike lee captures the poetry, humor and humanity of this urgent and timely play about two young black men talking shit, passing the time, and dreaming of the promised land. a provocative riff on waiting for godot, pass over by newcomer antoinette nwandu.",75,min
ts1373,s1373,movie,party girl,victor halperin,"douglas fairbanks jr., jeanette loff, judith barrie, marie prevost, john st. polis, lucien prival",,,1930,pg-13,drama,"young wealthy partying bachelor jay roundtree (fairbanks), is in love with the one girl he can't have: his father's secretary ellen. one night he goes to a wild penthouse party with his fraternity pals, where a group of ""party girls"" (prostitutes) entice the guests to remove their inhibitions with a flood of alchohol. miss lindsey, the madam of the party girls, uses her young, poor women to seduce wealthy men into giving them tons of money. jay becomes seduced himself into the world of party girls, and later finds that ellen used to be a party girl herself, and a secret about his father that nearly destroys the family. a tawdry look at prostitution rackets in the 1930's.",62,min
ts1374,s1374,tv show,parry gripp video mega-party,,parry gripp,,,2012,all,"comedy, kids","raining tacos, space unicorns, and more. sing-a-long with this parry gripp video-fest!",1,season
ts1375,s1375,tv show,parking wars,,,,,2012,tv-14,tv shows,once again we're in the trenches with the men and women of the philadelphia parking authority and detroit municipal parking department.,6,seasons
ts1376,s1376,movie,"park avenue: money, power & the american dream",alex gibney,"paul piff, anne rueth, colin dunkley, april dunkley",,,2012,16+,"documentary, special interest","if income inequality were a sport, the residents of 740 park avenue in manhattan would all be medalists. this address boasts the highest number of billionaires in the united states, many of whom actively lobby and finance political campaigns to lower taxes on the wealthy. less than four miles away, park avenue runs through the south bronx, which has the highest poverty rate in the u.s.",71,min
ts1377,s1377,movie,paris by night,philippe lefebvre,"roschdy zem, sara forestier, samuel le bihan, grégory fitoussi",,,2012,13+,"action, drama","police commander simon weiss, head of the division that supervises paris's demi-monde, starts out on his nightly tour of bars making sure once again that the owners don't bend the rules too far. weiss knows he's between a rock and hard place: it's obvious that criminal gangs run rampant in his special domain, and even more obvious that they're protected by higher-ups in the department.",101,min
ts1378,s1378,movie,pari,prosit roy,"anushka sharma kohli, parambrata chatterjee, rajat kapoor, ritabhari chakraborty",india,,2018,18+,"horror, international","pari is a supernatural horror film in which a man attempts to help a woman named ruksana, an abuse victim, who he found chained up in a hut.",134,min
ts1379,s1379,tv show,paranormal cops,,ron fabiani,,,2010,tv-pg,"documentary, drama, unscripted",paranormal cops follows a group of larger-than-life cops who walk one beat during the day as chicago-area police officers and another at night when they apply their forensic and investigative expertise to paranormal casework.,1,season
ts1380,s1380,tv show,paradox,,"tamzin outhwaite, emun elliott",,,2009,tv-pg,tv shows,"detective flint is thrown together with dr. king when a series of rogue images are transmitted from space into his lab. the images appear to be of a major and deadly incident, but, shockingly, they also suggest it is yet to happen - it's in the future. rebecca and her team face a race against time as they only have 18 hours to put together the clues and try to prevent almost certain tragedy.",1,season
ts1381,s1381,movie,"paradise, hawaiian style",michael moore,"elvis presley, suzanna leigh, james shigeta",,,1966,pg,"arts, entertainment, and culture",elvis portrays a pilot who runs a local charter helicopter service on the beautiful island of kauai. a possible suspension of elvis' pilot's license threatens to destroy his charter company along with all of his financial assets.,91,min
ts1382,s1382,movie,paradise canyon - digitally remastered,carl pierson,"john wayne, marion burns, earle hodgins, yakima canutt, reed howes, perry murdock, gino corrado, gordon clifford, tex palmer, herman hack, earl dwire",,,1935,7+,"action, adventure",an undercover agent for the government is sent to round up a gang of counterfeiters operating near the mexican border.,0,min
ts1383,s1383,movie,paradise canyon,carl pierson,"john wayne, marion burns",,,1935,all,western,"sent to find counterfeiters, john wyatt joins doc carter's medicine show.",53,min
ts1384,s1384,movie,paper planes,robert connolly,"sam worthington, ed oxenbould, deborah mailman",,,2015,7+,"drama, kids",an imaginative children's film about a young australian boy's passion for flight and his challenge to compete in the world paper plane championships in japan.,97,min
ts1385,s1385,movie,panther's claw,william beaudine,"sidney blackmer, byron foulger, gerta rozan, joaquin edwards, herbert rawlinson, frank darien",,,1942,18+,suspense,"mild-mannered everett p. digberry is found wandering in a cemetary by police and arested for loitering. digberry protests, claiming he was supposed to meet a man known only as the black panther, who had been blackmailing him. but the paw print on the blackmail note belongs to blackberry's own cat. then, opera singer nina politza (rozan) is found murdered, and digberry, her lover, is the prime suspect. however, commissioner thatcher colt (blackmer) doubts digberry committed the crime, due to a large number of other suspects with better motives for murder. rival wigmaker samuel wilkins is killed and the murder weapon planted in digberry's apartment. commissioner colt must clear digberry's name and find the real murderer before someone else is killed.",78,min
ts1386,s1386,movie,pantani: the accidental death of a cyclist,james erskine,"andrea gambadoro, conan sweeny",,,2014,13+,"documentary, sports","the unique and compelling story of one man taking on the mountains, an athlete's battle against addiction, set against the dramatic background of the alps during the tour de france, pantani: the accidental death of a cyclist is the tragic tale of marco pantani versus himself.",96,min
ts1387,s1387,tv show,panic 9-1-1,,,,,2013,tv-14,tv shows,"panic 9-1-1 features the real, urgent, unrehearsed 911 audio between emergency dispatchers and frantic callers as life and death situations unfold around them.",1,season
ts1388,s1388,tv show,pandora,,"priscilla quintana, raechelle banno, martin bobb-semple",,,2020,tv-nr,"action, adventure, drama","set in the year 2199, a young woman who has lost everything finds a new life at earth's space training academy where she learns to defend the galaxy from intergalactic threats.",2,seasons
ts1389,s1389,movie,pancho villa,eugenio martin,telly savalas,,,2007,13+,action,mexican revolutionary pancho villa is double-crossed in an arms deal planned by his comrade scotty. villa and scotty plot a raid on a u.s. cavalry fort in retaliation.,73,min
ts1390,s1390,tv show,panchayat (4k uhd),,"jitendra kumar, neena gupta, raghubir yadav, faisal malik, chandan roy",,,2020,13+,tv shows,"panchayat is a comedy-drama, which captures the journey of an engineering graduate abhishek, who for lack of a better job option joins as secretary of a panchayat office in a remote village of uttar pradesh.",1,season
ts1391,s1391,tv show,panchayat,,"jitendra kumar, neena gupta, raghubir yadav, faisal malik, chandan roy",,,2020,13+,tv shows,"panchayat is a comedy-drama, which captures the journey of an engineering graduate abhishek, who for lack of a better job option joins as secretary of a panchayat office in a remote village of uttar pradesh.",1,season
ts1392,s1392,tv show,pajanimals,,"victor yerrid, sarah lyle, michael winsor, donna kimball",,,2012,tv-y,kids,"pajanimals is a musical series that centers on a quartet of cuddly critters who use stories and songs to explore their feelings and frustrations about bedtime. with the help of these adorable lovies, preschoolers will come to see that there's no shame in facing worries like being afraid of the dark or anxious about separating from a parent.",1,season
ts1393,s1393,movie,pagalpanti,anees bazmee,"anil kapoor, john abraham, ileana d’cruz, urvashi rautela, arshad warsi, kriti kharbanda, pulkit samrat, saurabh shukla",india,,2019,13+,"action, comedy","3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",149,min
ts1394,s1394,movie,padmaavat,sanjay leela bhansali,"deepika padukone, ranveer singh, shahid kapoor, aditi rao hydari, jim sarbh, anupriya goenka, raza murad",india,,2018,13+,"drama, historical, international","set in 1303 ad medieval india, padmaavat is the story of honor, valor and obsession. queen padmavati is known for her exceptional beauty along with a strong sense of justice and is the wife of maharawal ratan singh and pride of the kingdom of chittor, a prosperous kingdom in the north west of india. the legend of her beauty reaches the reigning sultan of hindustan – allaudin khilji.",163,min
ts1395,s1395,movie,paddle to the ocean,zac crouse,,,,2013,all,"special interest, sports","musician zac crouse begins his 82-day sea kayak journey from the ottawa valley back home to halifax, nova scotia. crouse paddles through class iv rapids and tidal bores, down four major rivers and across the bay of fundy while touring his new solo album. zac will be filming paddle to the ocean with the help of professional white-water kayaker/documentary film-maker kelsey thompson.",61,min
ts1396,s1396,movie,pacto de fuga (4k uhd),david albala,"benjamín vicuña, amparo noguera, francisca gavilán, roberto farías, eusebio arenas, victor montero, diego ruiz, mateo iribarren",,,2020,pg,suspense,"""jailbreak pact"" is the story of one of the most surprising prison breaks of all time, which happened in chile in january 1990, just before the end of the dictatorship of pinochet.",138,min
ts1397,s1397,movie,pacto de fuga,david albala,"benjamín vicuña, amparo noguera, francisca gavilán, roberto farías, eusebio arenas, victor montero, diego ruiz, mateo iribarren",,,2020,pg,suspense,"""jailbreak pact"" is the story of one of the most surprising prison breaks of all time, which happened in chile in january 1990, just before the end of the dictatorship of pinochet.",138,min
ts1398,s1398,tv show,paatal lok,,"jaideep ahlawat, neeraj kabi, gul panag, swastika mukherjee, ishwak singh, abhishek banerjee, jagjeet sandhu, asif khan, mairembam ronaldo singh, niharika lyra dutt, bodhisattva sharma",india,,2020,18+,"drama, international","a down and out cop lands the case of a lifetime when four suspects are nabbed in the assassination attempt of a prime time journalist. the case turns out to be a devious maze where nothing is what it looks like. the pursuit of it leads him to the dark netherworld - the 'paatal lok', and to shocking discoveries in the past of the four suspects.",1,season
ts1399,s1399,movie,oye,anand ranga,"siddharth, shamili, sunil, ali, pradeep rawat, krishnudu, m. s. narayana, tanikella bharani",,,2009,all,"drama, romance","uday (siddharth) is a rich and spoiled brat and sandhya (shamili) is a lone responsible girl. uday falls in love with sandhya at the very first sight and strives hard to impress her. when everything is going well, uday learns that sandhya is suffering from cancer and her days are numbered. the rest of oye! is about how uday helps sandhya realise all her wishes.",161,min
ts1400,s1400,movie,oxford collapse,,,,,2011,nr,music videos and concerts,sub pop recruits the oxford collapse take their poppy songwriting and humorous banter to brooklyn.,38,min
ts1401,s1401,tv show,owlegories,,"holly franklin, jaden roberts, mary morgan, alison viktorin, thomas boto",,,2017,all,"animation, faith and spirituality, kids","follow along as joey, nora, violet, gus, & twitch learn about faith, god, and the bible through the amazing things found in nature. episodes include topics on the sun, the seed, the water, the ant, the fruit, the butterfly, the fire, the duck, the seasons, the gift, the star, the lion, the lamb, the bread, the wind, the moon, and the rainbow.",1,season
ts1402,s1402,movie,owen benjamin: huge pianist,owen benjamin,owen benjamin,,,2018,g,"arts, entertainment, and culture, comedy, special interest","owen benjamin is a very tall piano player. he is a huge pianist. in this hour performance he will make you laugh and hopefully not cry. love, life, dogs, and coldplay. enjoy!",73,min
ts1403,s1403,tv show,out on stage (the series),,"zach noe towers, brendan scannell, jared goldstein, raneir pollard, kyle shire, jonathan rowell, gloria bigelow, anthony desamito, a.b. cassidy, jordan pease, chris bryant, joe dosch, casey ley, julian michael, irene tu, janine brito, eric hahn, daniel webb",,,2018,18+,tv shows,"out on stage is the absolutely hilarious and one of a kind, originally produced comedy hosted by zach noe towers! see out magazine's '1 of the 10 comedians to watch in 2018,' the comedian that sarah silverman calls, 'so, so, so funny' and 17 other top rated gay and lesbian stand-up comedians discuss taboo subjects as only they can!",1,season
ts1404,s1404,movie,out on stage (the movie),samuel brownfield,"zach noe towers, jonathan rowell, a.b. cassidy, casey ley, julian michael, chris bryant, eric hahn, janine brito, jared goldstein, brendan scannell, kyle shire, jordan pease, irene tu, raineir pollard, daniel webb, anthony desamto, gloria bigelow, joe dosch",,,2018,18+,"arts, entertainment, and culture, comedy","out on stage is the absolutely hilarious and one of a kind, originally produced comedy hosted by zach noe towers! see out magazine's '1 of the 10 comedians to watch in 2018,' the comedian that sarah silverman calls, 'so, so, so funny' and 17 other top rated gay and lesbian stand-up comedians discuss taboo subjects as only they can!",82,min
ts1405,s1405,movie,out of the wild,paul krizan,"john diehl, jean louisa kelly, benjamin ashbrook, kevin mccorkle, john saint ryan, paul schackman",,,2017,g,western,"living on his last dollar, a down and out cowboy ends up working the last place an old cowboy wants to be: a dude ranch. it is here he meets the owner, a no-nonsense rancher with a deep love for horses. mcbride's self-discovery begins when she introduces him to a new way of training a troubled mustang, a horse whose past and temperament mirror his own. based on the novel by mark rashid.",91,min
ts1406,s1406,movie,our town,sam wood,"william holden, martha scott, fay bainter, beulah bondi, thomas mitchell, guy kibbee, stuart erwin, frank craven, doro merande, philip wood, ruth tobey, douglas gardner, arthur b. allen, charles trowbridge, spencer charters, dix davis, tim davis, tom drake, dan white",,,1940,13+,drama,"change comes slowly to a small new hampshire town in the early 20th century. birth, life and death in this small community, based on a thornton wilder play. sweet and sensitive. buoyed by wise performances. very moving.",99,min
ts1407,s1407,tv show,our girl,,"michelle keegan, ben aldridge, simon lennon, sean ward, rolan bell, sean sagar, mark armstrong",,,2016,16+,"action, drama","our girl is back for a second series. this time we follow georgie lane, who is working on a humanitarian tour in kenya as an army medic while her fiancé jamie waits for her at home. while working with refugees who have been injured by an explosion, georgie finds herself in danger.",2,seasons
ts1408,s1408,movie,oru kai osai,k. bhagyaraj,"k. bhagyaraj, ashwini, k. k. soundar, kallapetti singaram",,,1980,all,"drama, romance","a man loses his voice after his mother's shocking death. later, he falls in love with a doctor, who comes to practise in his village and helps everyone.",139,min
ts1409,s1409,tv show,orphan black (4k uhd),,"tatiana maslany, jordan gavaris, maria doyle kennedy, dylan bruce, kevin hanchard",,,2014,tv-ma,"drama, science fiction","season two hits the ground running with sarah in a desperate race to find her missing daughter, and a wild pursuit that brings her head-to-head with ruthless pro-clone, rachel. this season also rejoins sarah, alison and cosima as they struggle to keep the 'clone world' a secret and pick up the pieces of their broken lives.",2,seasons
